Date,Channel,MKTer,Chiến dịch,Chi phí Marketing,Impression,Reach,Click,Share,Cmt,Inbox,Lead MKT,Đơn hàng,Doanh thu,Paid Revenue 1,Giá Lead,Đơn/Lead,CPM,CPC,"Giá Mess
(Cmt + Inbox)"
2020-08-17,FB,DucVu,CVS,0,0,0,0,0,0,0,30,24,12733304.347826088,12256000,0.0,1,0.0,0.0,0.0
2020-08-17,FB,DucVu,Mess,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-17,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-17,FB,NgocNgo,CVS,3102821,23558,22577,41,4,12,0,16,10,5467304.347826087,4990000,193926.3125,1,131709.86501400798,75678.56097560975,258568.41666666663
2020-08-17,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-17,FB,GiangPhan,CVS,786135,9667,8680,35,0,6,0,3,3,1475304.347826087,998000,262045.0,1,81321.50615496018,22461.0,131022.5
2020-08-17,FB,AnhNguyen08,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-17,FB,TungTran,CVS,2351017,23418,21534,72,3,6,0,12,9,4491000.0,4491000,195918.0833333333,1,100393.5861303271,32653.01388888889,391836.1666666667
2020-08-17,FB,YenNguyen02,CVS,1712729,24893,22362,40,2,7,0,11,10,4968304.347826087,4491000,155702.63636363635,1,68803.63957739124,42818.225,244675.57142857145
2020-08-17,Google,TienTran,Search,491261,7092,0,190,0,0,0,4,4,1996000.0,1996000,122815.25,1,69269.74055273547,2585.584210526316,0.0
2020-08-17,Google,TienTran,Discovery,380348,20758,0,807,0,0,0,2,2,976304.3478260868,499000,190174.0,1,18322.95982271896,471.3110285006196,0.0
2020-08-17,Google,TienTran,PerMax,213202,7904,0,53,0,0,0,0,0,0.0,0,0.0,0,26973.937246963564,4022.679245283018,0.0
2020-08-17,Google,TienTran,Guu-Search,24016,413,0,16,0,0,0,0,0,0.0,0,0.0,0,58150.1210653753,1501.0,0.0
2020-08-17,Google,TienTran,Guu-Discovery,200372,8598,0,338,0,0,0,0,0,0.0,0,0.0,0,23304.48941614329,592.8165680473372,0.0
2020-08-17,Google,TienTran,Guu-PerMax,242135,8426,0,74,0,0,0,0,0,0.0,0,0.0,0,28736.648469024447,3272.0945945945946,0.0
2020-08-17,Google,DucVu,Brand,120113,5277,0,49,0,0,0,0,0,0.0,0,0.0,0,22761.60697365928,2451.285714285714,0.0
2020-08-18,FB,DucVu,CVS,0,0,0,0,0,0,0,19,15,7441608.695652174,6487000,0.0,1,0.0,0.0,0.0
2020-08-18,FB,DucVu,Mess,0,0,0,0,0,0,0,1,1,477304.347826087,0,0.0,1,0.0,0.0,0.0
2020-08-18,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-18,FB,NgocNgo,CVS,332335,2404,2271,7,0,0,0,2,1,954608.695652174,0,166167.5,0,138242.51247920134,47476.42857142857,0.0
2020-08-18,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-18,FB,GiangPhan,CVS,1373089,13747,11900,153,8,7,0,8,5,2473304.347826087,1996000,171636.125,1,99882.81079508257,8974.437908496731,196155.57142857145
2020-08-18,FB,AnhNguyen08,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-18,FB,TungTran,CVS,2617587,20920,19241,62,2,6,0,8,8,3926913.0434782607,2495000,327198.375,1,125123.66156787764,42219.145161290326,436264.5
2020-08-18,FB,YenNguyen02,CVS,1904980,23908,21535,41,3,4,0,19,8,4491000.0,4491000,100262.1052631579,0,79679.60515308684,46462.92682926829,476245.0
2020-08-18,Google,TienTran,Search,484559,7179,0,190,0,0,0,2,2,976304.3478260868,499000,242279.5,1,67496.72656358824,2550.310526315789,0.0
2020-08-18,Google,TienTran,Discovery,383810,15483,0,669,0,0,0,3,2,998000.0,998000,127936.66666666669,1,24789.123554866623,573.7070254110613,0.0
2020-08-18,Google,TienTran,PerMax,144922,6609,0,46,0,0,0,2,2,976304.3478260868,499000,72461.0,1,21927.97700105916,3150.478260869565,0.0
2020-08-18,Google,TienTran,Guu-Search,1549,329,0,3,0,0,0,0,0,0.0,0,0.0,0,4708.206686930092,516.3333333333334,0.0
2020-08-18,Google,TienTran,Guu-Discovery,219574,9939,0,381,0,0,0,4,3,1497000.0,1497000,54893.5,1,22092.162189355065,576.3097112860893,0.0
2020-08-18,Google,TienTran,Guu-PerMax,173149,5135,0,47,0,0,0,1,1,499000.0,499000,173149.0,1,33719.376825705935,3684.021276595745,0.0
2020-08-18,Google,DucVu,Brand,144922,5271,0,54,0,0,0,0,0,0.0,0,0.0,0,27494.21362170366,2683.740740740741,0.0
2020-08-19,FB,DucVu,CVS,1240653,0,0,0,0,0,0,7,6,2994000.0,2994000,177236.14285714287,1,0.0,0.0,0.0
2020-08-19,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-19,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-19,FB,NgocNgo,CVS,0,0,0,0,0,0,0,1,1,499000.0,0,0.0,1,0.0,0.0,0.0
2020-08-19,FB,LyLuu,Brand,0,0,0,0,0,0,0,1,1,499000.0,499000,0.0,1,0.0,0.0,0.0
2020-08-19,FB,GiangPhan,CVS,2346092,33622,30498,262,6,14,0,14,7,3773000.0,3773000,167578.0,0,69778.47837725299,8954.54961832061,167578.0
2020-08-19,FB,TungTran,CVS,1498373,13519,12258,55,3,4,0,15,13,6465304.347826087,5988000,99891.53333333334,1,110834.60315112064,27243.14545454545,374593.25
2020-08-19,FB,YenNguyen02,CVS,883702,11772,11120,36,0,3,0,5,2,998000.0,998000,176740.4,0,75068.12776078831,24547.277777777777,294567.3333333333
2020-08-19,Google,TienTran,Search,425020,7223,0,170,0,0,0,2,2,976304.3478260868,499000,212510.0,1,58842.58618302644,2500.1176470588234,0.0
2020-08-19,Google,TienTran,Discovery,342986,18902,0,727,0,0,0,1,0,0.0,0,342986.0,0,18145.487250026454,471.78266850068775,0.0
2020-08-19,Google,TienTran,PerMax,223494,11104,0,65,0,0,0,2,2,998000.0,998000,111747.0,1,20127.341498559075,3438.369230769231,0.0
2020-08-19,Google,TienTran,Guu-Search,17779,324,0,6,0,0,0,0,0,0.0,0,0.0,0,54873.456790123455,2963.1666666666665,0.0
2020-08-19,Google,TienTran,Guu-Discovery,171068,11754,0,435,0,0,0,1,1,499000.0,499000,171068.0,1,14554.024161987409,393.2597701149425,0.0
2020-08-19,Google,TienTran,Guu-PerMax,285135,8346,0,62,0,0,0,0,0,0.0,0,0.0,0,34164.27030913012,4598.951612903225,0.0
2020-08-19,Google,DucVu,Brand,119117,5172,0,49,0,0,0,0,0,0.0,0,0.0,0,23031.129156999228,2430.9591836734694,0.0
2020-08-20,FB,DucVu,CVS,863120,0,0,0,0,0,0,6,3,1497000.0,1497000,143853.33333333334,0,0.0,0.0,0.0
2020-08-20,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-20,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-20,FB,NgocNgo,CVS,0,0,0,0,0,0,0,1,1,477304.347826087,0,0.0,1,0.0,0.0,0.0
2020-08-20,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-20,FB,GiangPhan,CVS,3750991,41493,37064,462,8,15,0,18,11,5467304.347826087,4990000,208388.38888888888,1,90400.57359072614,8119.028138528139,250066.06666666668
2020-08-20,FB,TungTran,CVS,895768,6671,5912,26,0,4,0,5,4,1996000.0,1996000,179153.6,1,134277.91935242093,34452.61538461538,223942.0
2020-08-20,FB,YenNguyen02,CVS,945923,14235,12928,29,1,5,0,12,8,3970304.347826087,3493000,78826.91666666667,1,66450.50930804355,32618.03448275862,189184.6
2020-08-20,Google,TienTran,Search,428726,7298,0,185,0,0,0,3,3,1475304.347826087,998000,142908.66666666666,1,58745.68374897232,2317.437837837838,0.0
2020-08-20,Google,TienTran,Discovery,318081,21467,0,763,0,0,0,1,1,499000.0,499000,318081.0,1,14817.207807332185,416.88204456094365,0.0
2020-08-20,Google,TienTran,PerMax,187822,28052,0,64,0,0,0,1,1,499000.0,499000,187822.0,1,6695.494082418366,2934.71875,0.0
2020-08-20,Google,TienTran,Guu-Search,11379,330,0,8,0,0,0,0,0,0.0,0,0.0,0,34481.818181818184,1422.375,0.0
2020-08-20,Google,TienTran,Guu-Discovery,176949,12404,0,397,0,0,0,1,1,499000.0,499000,176949.0,1,14265.47887778136,445.7153652392947,0.0
2020-08-20,Google,TienTran,Guu-PerMax,222588,6786,0,41,0,0,0,0,0,0.0,0,0.0,0,32801.06100795756,5428.975609756098,0.0
2020-08-20,Google,DucVu,Brand,117984,5149,0,67,0,0,0,0,0,0.0,0,0.0,0,22913.96387648087,1760.955223880597,0.0
2020-08-21,FB,DucVu,CVS,1863221,0,0,0,0,0,0,7,4,1996000.0,1996000,266174.4285714286,1,0.0,0.0,0.0
2020-08-21,FB,DucVu,Mess,0,0,0,0,0,0,0,1,1,499000.0,499000,0.0,1,0.0,0.0,0.0
2020-08-21,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-21,FB,NgocNgo,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-21,FB,NhiLanh,Brand,0,0,0,0,0,0,0,1,1,499000.0,499000,0.0,1,0.0,0.0,0.0
2020-08-21,FB,GiangPhan,CVS,2011992,22160,20795,196,2,22,0,15,9,4469304.347826087,3992000,134132.8,1,90793.86281588448,10265.265306122448,91454.18181818182
2020-08-21,FB,TungTran,CVS,1718284,33615,31367,52,3,2,0,7,7,3471304.347826087,2994000,245469.14285714287,1,51116.58485795032,33043.92307692308,859142.0
2020-08-21,FB,YenNguyen02,CVS,1293246,15364,14248,38,1,11,0,14,8,3992000.0,3992000,92374.71428571428,1,84173.78286904452,34032.78947368421,117567.81818181818
2020-08-21,Google,TienTran,Search,421136,6402,0,150,0,0,0,1,0,0.0,0,421136.0,0,65781.94314276788,2807.5733333333333,0.0
2020-08-21,Google,TienTran,Discovery,356059,20476,0,766,0,0,0,2,2,998000.0,998000,178029.5,1,17389.089665950378,464.8289817232376,0.0
2020-08-21,Google,TienTran,PerMax,183387,14690,0,74,0,0,0,0,0,0.0,0,0.0,0,12483.798502382571,2478.2027027027025,0.0
2020-08-21,Google,TienTran,Guu-Search,40617,353,0,11,0,0,0,0,0,0.0,0,0.0,0,115062.32294617564,3692.4545454545455,0.0
2020-08-21,Google,TienTran,Guu-Discovery,162300,8075,0,327,0,0,0,1,1,499000.0,499000,162300.0,1,20099.07120743034,496.3302752293578,0.0
2020-08-21,Google,TienTran,Guu-PerMax,145973,7174,0,53,0,0,0,0,0,0.0,0,0.0,0,20347.50487872874,2754.207547169812,0.0
2020-08-21,Google,DucVu,Brand,117986,5098,0,62,0,0,0,0,0,0.0,0,0.0,0,23143.58571989016,1903.0,0.0
2020-08-22,FB,DucVu,CVS,3041271,0,0,0,0,0,0,25,17,8960304.347826088,7984000,121650.84,1,0.0,0.0,0.0
2020-08-22,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-22,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-22,FB,NgocNgo,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-22,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-22,FB,GiangPhan,CVS,2288519,23060,20610,121,8,3,0,13,11,5467304.347826087,4990000,176039.92307692306,1,99241.93408499566,18913.38016528925,762839.6666666666
2020-08-22,FB,TungTran,CVS,2167536,21446,17829,82,2,5,0,13,11,5489000.0,5489000,166733.53846153847,1,101069.47682551526,26433.36585365853,433507.2
2020-08-22,FB,YenNguyen02,CVS,1444912,18081,16023,33,2,7,0,14,9,4491000.0,4491000,103208.0,1,79913.27913279133,43785.21212121212,206416.0
2020-08-22,Google,TienTran,Search,489593,7280,0,193,0,0,0,2,2,976304.3478260868,499000,244796.5,1,67251.78571428571,2536.751295336788,0.0
2020-08-22,Google,TienTran,Discovery,326543,19303,0,704,0,0,0,1,0,0.0,0,326543.0,0,16916.69688649433,463.8394886363636,0.0
2020-08-22,Google,TienTran,PerMax,191962,19833,0,129,0,0,0,2,2,998000.0,998000,95981.0,1,9678.918973428124,1488.077519379845,0.0
2020-08-22,Google,TienTran,Guu-Search,20302,363,0,7,0,0,0,0,0,0.0,0,0.0,0,55928.37465564738,2900.285714285714,0.0
2020-08-22,Google,TienTran,Guu-Discovery,160110,10104,0,364,0,0,0,1,1,499000.0,499000,160110.0,1,15846.199524940615,439.8626373626374,0.0
2020-08-22,Google,TienTran,Guu-PerMax,194101,6189,0,67,0,0,0,1,1,499000.0,499000,194101.0,1,31362.25561480045,2897.0298507462685,0.0
2020-08-22,Google,DucVu,Brand,116533,5098,0,66,0,0,0,0,0,0.0,0,0.0,0,22858.571989015298,1765.6515151515152,0.0
2020-08-23,FB,DucVu,CVS,5309713,0,0,0,0,0,0,46,28,14703304.347826088,14226000,115428.54347826086,1,0.0,0.0,0.0
2020-08-23,FB,DucVu,Mess,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-23,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-23,FB,NgocNgo,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-23,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-23,FB,GiangPhan,CVS,1285867,13659,12263,44,0,5,0,9,5,2495000.0,2495000,142874.11111111112,1,94140.63987114724,29224.25,257173.4
2020-08-23,FB,TungTran,CVS,1839873,15965,13469,93,5,7,0,12,10,4991000.0,4991000,153322.75,1,115244.15909802692,19783.58064516129,262839.0
2020-08-23,FB,YenNguyen02,CVS,2858276,33989,27178,154,3,9,0,19,16,7984000.0,7984000,150435.57894736843,1,84094.14810674042,18560.233766233767,317586.22222222225
2020-08-23,Google,TienTran,Search,264662,5574,0,125,0,0,0,2,2,998000.0,998000,132331.0,1,47481.521349120914,2117.296,0.0
2020-08-23,Google,TienTran,Discovery,341908,17893,0,652,0,0,0,2,1,499000.0,499000,170954.0,0,19108.478175822947,524.398773006135,0.0
2020-08-23,Google,TienTran,PerMax,234359,14522,0,84,0,0,0,0,0,0.0,0,0.0,0,16138.204104117887,2789.9880952380954,0.0
2020-08-23,Google,TienTran,Guu-Search,29762,318,0,9,0,0,0,0,0,0.0,0,0.0,0,93591.19496855343,3306.8888888888887,0.0
2020-08-23,Google,TienTran,Guu-Discovery,161793,8906,0,320,0,0,0,0,0,0.0,0,0.0,0,18166.741522569057,505.603125,0.0
2020-08-23,Google,TienTran,Guu-PerMax,221132,7495,0,95,0,0,0,2,1,499000.0,499000,110566.0,0,29503.935957304868,2327.705263157895,0.0
2020-08-23,Google,DucVu,Brand,89692,3823,0,62,0,0,0,0,0,0.0,0,0.0,0,23461.156160083705,1446.645161290323,0.0
2020-08-24,FB,DucVu,CVS,6062791,0,0,0,0,0,0,57,33,16895608.695652176,12756000,106364.75438596492,1,0.0,0.0,0.0
2020-08-24,FB,DucVu,Mess,0,0,0,0,0,0,0,2,2,998000.0,998000,0.0,1,0.0,0.0,0.0
2020-08-24,FB,DucVu,Brand,647506,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-24,FB,NgocNgo,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-24,FB,NhiLanh,Brand,0,0,0,0,0,0,0,2,1,499000.0,499000,0.0,0,0.0,0.0,0.0
2020-08-24,FB,GiangPhan,CVS,1314424,12858,11853,53,1,6,0,8,7,3471304.347826087,2495000,164303.0,1,102226.16270026442,24800.45283018868,219070.66666666663
2020-08-24,FB,TungTran,CVS,1937928,15937,13867,78,5,13,0,12,8,3970304.347826087,3493000,161494.0,1,121599.29723285435,24845.23076923077,149071.38461538462
2020-08-24,FB,YenNguyen02,CVS,6363534,0,0,0,0,0,0,48,32,16093913.043478262,14163000,132573.625,1,0.0,0.0,0.0
2020-08-24,Google,TienTran,Search,257691,4240,0,109,0,0,0,2,1,499000.0,499000,128845.5,0,60776.17924528302,2364.137614678899,0.0
2020-08-24,Google,TienTran,Discovery,409142,25915,0,967,0,0,0,2,1,499000.0,499000,204571.0,0,15787.844877484084,423.1044467425026,0.0
2020-08-24,Google,TienTran,PerMax,157140,14769,0,93,0,0,0,3,3,1497000.0,1497000,52380.0,1,10639.853747714807,1689.6774193548388,0.0
2020-08-24,Google,TienTran,Guu-Search,15670,407,0,11,0,0,0,0,0,0.0,0,0.0,0,38501.22850122851,1424.5454545454545,0.0
2020-08-24,Google,TienTran,Guu-Discovery,159129,8955,0,335,0,0,0,0,0,0.0,0,0.0,0,17769.84924623116,475.01194029850745,0.0
2020-08-24,Google,TienTran,Guu-PerMax,192447,9717,0,83,0,0,0,0,0,0.0,0,0.0,0,19805.18678604508,2318.638554216868,0.0
2020-08-24,Google,DucVu,Brand,142684,6125,0,95,0,0,0,0,0,0.0,0,0.0,0,23295.34693877551,1501.9368421052632,0.0
2020-08-25,FB,DucVu,CVS,12548379,0,0,0,0,0,0,125,82,42256826.08695652,26419000,100387.032,1,0.0,0.0,0.0
2020-08-25,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-25,FB,DucVu,Brand,878932,162282,125009,43,0,3,0,0,0,0.0,0,0.0,0,5416.078184888034,20440.279069767443,292977.3333333333
2020-08-25,FB,NgocNgo,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-25,FB,NhiLanh,Brand,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-25,FB,GiangPhan,CVS,2394804,25731,23022,115,3,6,0,11,9,4447608.695652174,2495000,217709.45454545456,1,93070.77066573394,20824.38260869565,399134.0
2020-08-25,FB,TungTran,CVS,3087250,28824,24993,7,12,0,0,19,12,5988000.0,4491000,162486.84210526315,1,107106.92478490146,441035.7142857143,0.0
2020-08-25,FB,YenNguyen02,CVS,14975258,0,0,0,0,0,0,108,75,37509739.13043478,25948000,138659.7962962963,1,0.0,0.0,0.0
2020-08-25,Google,TienTran,Search,323244,4541,0,121,0,0,0,3,2,998000.0,998000,107748.0,1,71183.43977097556,2671.438016528926,0.0
2020-08-25,Google,TienTran,Discovery,307971,24046,0,881,0,0,0,1,0,0.0,0,307971.0,0,12807.577143807704,349.56980703745745,0.0
2020-08-25,Google,TienTran,PerMax,197109,11326,0,75,0,0,0,1,1,499000.0,499000,197109.0,1,17403.231502737064,2628.12,0.0
2020-08-25,Google,TienTran,Guu-Search,64877,285,0,17,0,0,0,0,0,0.0,0,0.0,0,227638.5964912281,3816.294117647059,0.0
2020-08-25,Google,TienTran,Guu-Discovery,148477,9551,0,339,0,0,0,2,2,998000.0,998000,74238.5,1,15545.702020730812,437.9852507374631,0.0
2020-08-25,Google,TienTran,Guu-PerMax,225727,5331,0,75,0,0,0,0,0,0.0,0,0.0,0,42342.33727255674,3009.693333333333,0.0
2020-08-25,Google,DucVu,Brand,114280,4670,0,61,0,0,0,0,0,0.0,0,0.0,0,24471.0920770878,1873.44262295082,0.0
2020-08-26,FB,DucVu,CVS,13640907,0,0,0,0,0,0,110,78,39195173.91304348,26447000,124008.24545454544,1,0.0,0.0,0.0
2020-08-26,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-26,FB,DucVu,Brand,736048,142006,113279,31,0,1,0,0,0,0.0,0,0.0,0,5183.217610523499,23743.483870967742,736048.0
2020-08-26,FB,NgocNgo,CVS,0,0,0,0,0,0,0,1,1,499000.0,0,0.0,1,0.0,0.0,0.0
2020-08-26,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-26,FB,GiangPhan,CVS,2952359,40720,37391,103,1,9,0,9,8,3992000.0,2994000,328039.8888888889,1,72503.9047151277,28663.679611650485,328039.8888888889
2020-08-26,FB,TungTran,CVS,2593696,23963,20080,214,8,13,0,20,16,7984000.0,5489000,129684.8,1,108237.53286316404,12120.07476635514,199515.0769230769
2020-08-26,FB,YenNguyen02,CVS,14852494,0,0,0,0,0,0,101,57,28783826.086956523,21429000,147054.39603960395,1,0.0,0.0,0.0
2020-08-26,Google,TienTran,Search,432657,3907,0,141,0,0,0,2,1,499000.0,499000,216328.5,0,110738.93012541592,3068.489361702128,0.0
2020-08-26,Google,TienTran,Discovery,357501,22356,0,878,0,0,0,1,0,0.0,0,357501.0,0,15991.277509393452,407.1765375854214,0.0
2020-08-26,Google,TienTran,PerMax,229427,10203,0,81,0,0,0,4,4,1996000.0,1497000,57356.75,1,22486.229540331275,2832.432098765432,0.0
2020-08-26,Google,TienTran,Guu-Search,4680,295,0,5,0,0,0,0,0,0.0,0,0.0,0,15864.406779661018,936.0,0.0
2020-08-26,Google,TienTran,Guu-Discovery,146662,8371,0,315,0,0,0,0,0,0.0,0,0.0,0,17520.248476884484,465.5936507936508,0.0
2020-08-26,Google,TienTran,Guu-PerMax,148478,6086,0,69,0,0,0,2,2,998000.0,499000,74239.0,1,24396.64804469273,2151.855072463768,0.0
2020-08-26,Google,DucVu,Brand,116387,4758,0,66,0,0,0,0,0,0.0,0,0.0,0,24461.32828919714,1763.439393939394,0.0
2020-08-27,FB,DucVu,CVS,17800028,0,0,0,0,0,0,139,98,49735347.82608695,18537000,128057.75539568346,1,0.0,0.0,0.0
2020-08-27,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-27,FB,DucVu,Brand,870907,172831,139712,38,0,1,0,0,0,0.0,0,0.0,0,5039.067065514868,22918.605263157893,870907.0
2020-08-27,FB,NgocNgo,CVS,0,0,0,0,0,0,0,4,3,1497000.0,499000,0.0,1,0.0,0.0,0.0
2020-08-27,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-27,FB,GiangPhan,CVS,1613825,23437,22621,52,4,12,0,5,3,1688000.0,1189000,322765.0,1,68858.00230404915,31035.096153846152,134485.41666666666
2020-08-27,FB,TungTran,CVS,2029888,20015,16321,152,3,18,0,10,7,3493000.0,1497000,202988.8,1,101418.33624781414,13354.526315789471,112771.55555555556
2020-08-27,FB,YenNguyen02,CVS,7101990,0,0,0,0,0,0,41,26,13928608.695652174,2495000,173219.26829268291,1,0.0,0.0,0.0
2020-08-27,Google,TienTran,Search,377888,3504,0,104,0,0,0,1,1,499000.0,0,377888.0,1,107844.74885844748,3633.538461538461,0.0
2020-08-27,Google,TienTran,Discovery,328210,24340,0,924,0,0,0,2,2,976304.3478260868,499000,164105.0,1,13484.387838948234,355.2056277056277,0.0
2020-08-27,Google,TienTran,PerMax,149173,14769,0,93,0,0,0,1,1,499000.0,0,149173.0,1,10100.413027286886,1604.010752688172,0.0
2020-08-27,Google,TienTran,Guu-Search,15670,407,0,11,0,0,0,1,0,0.0,0,15670.0,0,38501.22850122851,1424.5454545454545,0.0
2020-08-27,Google,TienTran,Guu-Discovery,159129,8955,0,335,0,0,0,2,2,998000.0,499000,79564.5,1,17769.84924623116,475.01194029850745,0.0
2020-08-27,Google,TienTran,Guu-PerMax,192447,9717,0,83,0,0,0,2,1,499000.0,0,96223.5,0,19805.18678604508,2318.638554216868,0.0
2020-08-27,Google,DucVu,Brand,114253,4737,0,47,0,0,0,0,0,0.0,0,0.0,0,24119.27380198438,2430.9148936170213,0.0
2020-08-28,FB,DucVu,CVS,0,0,0,0,0,0,0,3,2,1167304.347826087,690000,0.0,1,0.0,0.0,0.0
2020-08-28,FB,DucVu,Mess,0,0,0,0,0,0,0,2,1,499000.0,0,0.0,0,0.0,0.0,0.0
2020-08-28,FB,DucVu,Brand,858407,177443,142089,53,0,1,0,0,0,0.0,0,0.0,0,4837.6492732877605,16196.358490566035,858407.0
2020-08-28,FB,NgocNgo,CVS,13034340,142721,135538,743,91,66,0,91,71,35680826.08695652,7368000,143234.5054945055,1,91327.41502652028,17542.853297442798,197490.0
2020-08-28,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-28,FB,GiangPhan,CVS,255097,3229,3075,10,0,0,0,0,0,0.0,0,0.0,0,79001.85816042118,25509.7,0.0
2020-08-28,FB,TungTran,CVS,2270328,24547,21062,192,4,10,0,12,11,5680000.0,1189000,189194.0,1,92489.02106163686,11824.625,227032.8
2020-08-28,FB,YenNguyen02,CVS,4659459,44159,40784,76,9,19,0,31,18,9107913.043478262,1189000,150305.12903225806,1,105515.50080391312,61308.67105263158,245234.68421052632
2020-08-28,Google,TienTran,Search,338164,3746,0,115,0,0,0,3,2,976304.3478260868,0,112721.33333333331,1,90273.35824879872,2940.5565217391304,0.0
2020-08-28,Google,TienTran,Discovery,256384,18093,0,656,0,0,0,2,2,998000.0,998000,128192.0,1,14170.342121262369,390.8292682926829,0.0
2020-08-28,Google,TienTran,PerMax,197120,9894,0,70,0,0,0,3,1,499000.0,0,65706.66666666667,0,19923.185769153024,2816.0,0.0
2020-08-28,Google,TienTran,Guu-Search,17892,333,0,10,0,0,0,0,0,0.0,0,0.0,0,53729.72972972973,1789.2,0.0
2020-08-28,Google,TienTran,Guu-Discovery,129309,7603,0,243,0,0,0,2,2,976304.3478260868,0,64654.5,1,17007.628567670658,532.1358024691358,0.0
2020-08-28,Google,TienTran,Guu-PerMax,192447,6606,0,62,0,0,0,3,3,1453608.6956521738,0,64149.0,1,29132.15258855586,3103.983870967742,0.0
2020-08-28,Google,DucVu,Brand,111387,4759,0,68,0,0,0,0,0,0.0,0,0.0,0,23405.54738390418,1638.0441176470588,0.0
2020-08-29,FB,DucVu,CVS,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-29,FB,DucVu,Mess,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-29,FB,DucVu,Brand,1040760,170884,141235,65,1,2,0,0,0,0.0,0,0.0,0,6090.447320989677,16011.692307692309,520380.0
2020-08-29,FB,NgocNgo,CVS,34210624,345375,320881,2160,194,170,0,246,173,90100652.17391305,6136000,139067.57723577236,1,99053.56207021352,15838.251851851852,201238.9647058824
2020-08-29,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-29,FB,GiangPhan,CVS,1038848,7483,6484,46,0,3,0,5,5,2473304.347826087,0,207769.6,1,138827.74288387012,22583.652173913044,346282.6666666667
2020-08-29,FB,TungTran,CVS,2722607,26063,21844,233,7,18,0,26,19,9606913.043478262,690000,104715.65384615384,1,104462.53309289031,11685.008583690988,151255.94444444444
